0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0301,0.0601,0.0801,0.1001,0.1301,0.1701,0.2101,0.2801,0.8501,1.1601,1.3601,1.3501,1.1601,1.1401,1.0301,0.9801,0.9201,0.8601,0.8101,0.7301,0.7001,0.6301,0.5601,0.5201,0.4801,0.4601,0.4201
0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0301,0.0601,0.0801,0.1001,0.1301,0.1701,0.2201,0.3001,0.8701,1.1201,1.2901,1.1801,1.1201,1.0701,0.9601,0.9201,0.8801,0.8001,0.7001,0.6301,0.6101,0.6001,0.5301,0.4901,0.4601,0.3801
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0801,0.1101,0.1401,0.1801,0.2301,0.3101,0.8101,1.0601,1.1701,1.0501,1.0701,1.0101,0.9401,0.8401,0.7601,0.7401,0.7001,0.6401,0.5901,0.5301,0.4901,0.4601,0.4101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0301,0.0601,0.0801,0.1101,0.1401,0.1801,0.2201,0.3401,0.7901,1.0501,1.1001,1.0801,0.9801,0.9401,0.8301,0.8101,0.7401,0.6801,0.5901,0.5701,0.5001,0.5101,0.4701,0.4001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0801,0.1101,0.1401,0.1801,0.2401,0.3401,0.8301,1.0401,1.0601,0.9501,0.9401,0.8801,0.7901,0.7301,0.6901,0.6301,0.5501,0.5001,0.4401,0.4701,0.4101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0801,0.1101,0.1401,0.1801,0.2401,0.3501,0.8301,1.0101,0.9901,0.9001,0.8701,0.7701,0.7401,0.6701,0.6301,0.5801,0.5301,0.4901,0.4601,0.4101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0801,0.1101,0.1501,0.1801,0.2501,0.3501,0.8101,0.9501,0.9101,0.7901,0.7701,0.7201,0.6501,0.6101,0.5701,0.5301,0.4701,0.4401,0.4201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0801,0.1101,0.1501,0.1901,0.2401,0.5301,0.6901,0.7501,0.7601,0.7501,0.6801,0.6301,0.6201,0.5701,0.5001,0.4901,0.4401,0.4201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0901,0.1201,0.1501,0.1901,0.2501,0.4901,0.5801,0.7501,0.6801,0.6101,0.6101,0.5501,0.5501,0.5001,0.4801,0.4501,0.4201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0901,0.1201,0.1501,0.1901,0.2501,0.4301,0.7501,0.7301,0.7201,0.6901,0.6001,0.5901,0.5201,0.5101,0.4401,0.4001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0901,0.1201,0.1601,0.2001,0.2701,0.6001,0.7301,0.7101,0.6601,0.6501,0.5801,0.5201,0.5001,0.4501,0.4201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0901,0.1201,0.1501,0.2101,0.2701,0.5401,0.6601,0.6801,0.6401,0.5701,0.5401,0.5101,0.4601,0.4101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0901,0.1201,0.1601,0.2001,0.2801,0.5601,0.6401,0.6201,0.6101,0.5401,0.5001,0.4501,0.4301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0901,0.1201,0.1601,0.2101,0.3101,0.5801,0.6101,0.5801,0.5501,0.5101,0.4701,0.4201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0601,0.0901,0.1201,0.1601,0.2201,0.3001,0.5301,0.5701,0.5201,0.5101,0.4401,0.4301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0701,0.0901,0.1201,0.1601,0.2201,0.3201,0.5101,0.4901,0.4901,0.4801,0.4001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0701,0.1001,0.1301,0.1701,0.2101,0.3201,0.4701,0.4501,0.4701,0.4001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0701,0.1001,0.1301,0.1701,0.2201,0.3701,0.4601,0.4201,0.4501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0701,0.1001,0.1301,0.1701,0.2201,0.3001,0.4201,0.4001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0701,0.1001,0.1301,0.1801,0.2401,0.3401,0.3901
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0701,0.1001,0.1301,0.1801,0.2501,0.2901
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0701,0.1001,0.1301,0.1701,0.2401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0701,0.1001,0.1401,0.1901
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0701,0.1001,0.1301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0701,0.1001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401,0.0701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201,0.0401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
